Index,Parcel List
2926,19-06-14-3-000-065.039
2927,19-06-14-3-000-065.040
2928,19-06-14-3-000-065.041
2929,19-06-14-3-000-065.042
2930,19-06-14-3-000-065.043
2931,19-06-14-3-000-065.044
2932,19-06-14-3-000-065.045
2933,19-06-14-3-000-065.046
2934,19-06-14-3-000-065.047
2935,19-06-14-3-000-065.048
2936,19-06-14-3-000-065.049
2937,19-06-14-3-000-065.050
2938,19-06-14-3-000-065.051
2939,19-06-14-3-000-065.052
2940,19-06-14-3-000-065.053
2941,19-06-14-3-000-065.054
2942,19-06-14-3-000-065.055
2943,19-06-14-3-000-065.056
2944,19-06-14-3-000-065.057
2945,19-06-14-3-000-065.058
2946,19-06-14-3-000-065.059
2947,19-06-14-3-000-065.060
2948,19-06-14-3-000-066.000
2949,19-06-14-3-000-067.000
2950,19-06-14-4-001-001.000
2951,19-06-14-4-001-002.000
2952,19-06-14-4-001-004.000
2953,19-06-14-4-001-005.000
2954,19-06-14-4-001-006.000
2955,19-06-14-4-001-007.000
2956,19-06-14-4-001-008.000
2957,19-06-14-4-001-009.000
2958,19-06-14-4-001-010.000
2959,19-06-14-4-001-010.001
2960,19-06-14-4-001-013.000
2961,19-06-14-4-001-014.000
2962,19-06-14-4-001-014.001
2963,19-06-14-4-001-014.002
2964,19-06-14-4-001-014.003
2965,19-06-14-4-001-015.000
2966,19-06-14-4-001-016.000
2967,19-06-14-4-001-017.000
2968,19-06-14-4-001-018.000
2969,19-06-14-4-001-019.000
2970,19-06-14-4-001-020.000
2971,19-06-14-4-001-021.000
2972,19-06-14-4-001-022.000
2973,19-06-14-4-001-022.001
2974,19-06-14-4-001-023.000
2975,19-06-14-4-001-023.001
2976,19-06-14-4-001-024.000
2977,19-06-14-4-001-024.001
2978,19-06-14-4-001-025.000
2979,19-06-14-4-001-026.000
2980,19-06-14-4-001-027.000
2981,19-06-14-4-001-028.000
2982,19-06-14-4-001-029.000
2983,19-06-14-4-001-030.000
2984,19-06-14-4-001-031.000
2985,19-06-14-4-001-032.000
2986,19-06-14-4-001-033.000
2987,19-06-14-4-001-034.000
2988,19-06-14-4-001-035.000
2989,19-06-14-4-001-036.000
2990,19-06-14-4-001-037.000
2991,19-06-14-4-001-038.000
2992,19-06-14-4-001-039.000
2993,19-06-14-4-001-040.000
2994,19-06-14-4-001-041.000
2995,19-06-14-4-001-042.000
2996,19-06-14-4-001-043.000
2997,19-06-14-4-001-044.000
2998,19-06-14-4-001-045.000
2999,19-06-14-4-001-046.000
3000,19-06-14-4-001-047.000
3001,19-06-14-4-001-048.000
3002,19-06-14-4-001-049.000
3003,19-06-14-4-001-050.000
3004,19-06-14-4-001-051.000
3005,19-06-14-4-001-052.000
3006,19-06-14-4-001-053.000
3007,19-06-14-4-001-054.000
3008,19-06-14-4-001-055.000
3009,19-06-14-4-001-056.000
3010,19-06-14-4-001-057.000
3011,19-06-14-4-001-058.000
3012,19-06-14-4-001-059.000
3013,19-06-14-4-001-060.000
3014,19-06-14-4-001-061.000
3015,19-06-14-4-001-062.000
3016,19-06-14-4-001-063.000
3017,19-06-14-4-001-064.000
3018,19-06-14-4-001-066.000
3019,19-06-14-4-001-067.000
3020,19-06-14-4-001-068.000
3021,19-06-14-4-001-069.000
3022,19-06-14-4-001-070.000
3023,19-06-14-4-001-071.000
3024,19-06-14-4-001-072.000
3025,19-06-14-4-001-073.000
3026,19-06-14-4-001-074.000
3027,19-06-14-4-001-075.000
3028,19-06-14-4-001-076.000
3029,19-06-14-4-001-077.000
3030,19-06-14-4-001-078.000
3031,19-06-14-4-001-079.000
3032,19-06-14-4-001-080.000
3033,19-06-14-4-001-081.000
3034,19-06-14-4-001-082.000
3035,19-06-14-4-001-082.001
3036,19-06-14-4-001-083.000
3037,19-06-14-4-001-083.001
3038,19-06-14-4-001-083.002
3039,19-06-14-4-002-001.000
3040,19-06-14-4-002-002.000
3041,19-06-14-4-002-003.000
3042,19-06-14-4-002-004.000
3043,19-06-14-4-002-006.000
3044,19-06-14-4-002-007.000
3045,19-06-14-4-002-008.000
3046,19-06-14-4-002-009.000
3047,19-06-14-4-002-010.000
3048,19-06-14-4-002-011.000
3049,19-06-14-4-002-012.000
3050,19-06-14-4-002-013.000
3051,19-06-14-4-002-014.000
3052,19-06-14-4-002-015.000
3053,19-06-14-4-002-015.001
3054,19-06-14-4-002-016.000
3055,19-06-14-4-002-016.001
3056,19-06-14-4-002-017.000
3057,19-06-14-4-002-020.000
3058,19-06-14-4-002-021.000
3059,19-06-14-4-002-022.000
3060,19-06-14-4-002-023.000
3061,19-06-14-4-002-024.000
3062,19-06-14-4-002-025.000
3063,19-06-14-4-002-026.000
3064,19-06-14-4-002-026.001
3065,19-06-14-4-002-027.000
3066,19-06-14-4-002-028.000
3067,19-06-14-4-002-029.000
3068,19-06-14-4-002-029.001
3069,19-06-14-4-002-030.000
3070,19-06-14-4-002-030.001
3071,19-06-14-4-002-031.000
3072,19-06-14-4-002-031.001
3073,19-06-14-4-002-032.000
3074,19-06-14-4-002-033.000
3075,19-06-14-4-002-034.000
3076,19-06-14-4-002-035.000
3077,19-06-14-4-002-036.000
3078,19-06-14-4-002-037.000
3079,19-06-14-4-002-038.000
3080,19-06-14-4-002-039.000
3081,19-06-14-4-002-040.000
3082,19-06-14-4-002-041.000
3083,19-06-14-4-002-042.000
3084,19-06-14-4-002-043.000
3085,19-06-14-4-002-043.001
3086,19-06-14-4-002-044.000
3087,19-06-14-4-002-045.000
3088,19-06-14-4-002-047.000
3089,19-06-14-4-002-048.001
3090,19-06-14-4-002-049.000
3091,19-06-14-4-002-050.000
3092,19-06-14-4-002-050.001
3093,19-06-14-4-002-050.002
3094,19-06-14-4-002-051.000
3095,19-06-14-4-002-052.000
3096,19-06-14-4-002-053.000
3097,19-06-14-4-002-054.000
3098,19-06-14-4-002-055.000
3099,19-06-14-4-002-056.000
3100,19-06-14-4-002-057.000
3101,19-06-14-4-002-058.000
3102,19-06-14-4-002-059.000
3103,19-06-14-4-002-060.000
3104,19-06-14-4-002-062.000
3105,19-06-14-4-002-063.000
3106,19-06-14-4-002-064.000
3107,19-06-14-4-002-065.000
3108,19-06-14-4-002-066.000
3109,19-06-14-4-002-067.000
3110,19-06-14-4-002-068.000
3111,19-06-14-4-002-069.000
3112,19-06-14-4-002-070.000
3113,19-06-14-4-002-071.000
3114,19-06-14-4-002-072.000
3115,19-06-14-4-002-073.000
3116,19-06-14-4-002-074.000
3117,19-06-14-4-002-075.000
3118,19-06-14-4-002-076.000
3119,19-06-14-4-002-077.000
3120,19-06-14-4-002-078.000
3121,19-06-14-4-002-079.000
3122,19-06-14-4-002-080.000
3123,19-06-14-4-002-081.000
3124,19-06-14-4-002-082.000
3125,19-06-14-4-002-083.000
3126,19-06-14-4-002-084.000
3127,19-06-14-4-002-085.000
3128,19-06-14-4-002-086.000
3129,19-06-14-4-002-087.000
3130,19-06-14-4-002-087.001
3131,19-06-14-4-002-087.002
3132,19-06-14-4-002-087.003
3133,19-06-14-4-002-087.004
3134,19-06-14-4-002-087.005
3135,19-06-14-4-002-087.006
3136,19-06-14-4-002-087.007
3137,19-06-14-4-002-087.008
3138,19-06-14-4-002-087.009
3139,19-06-14-4-002-087.010
3140,19-06-14-4-002-087.011
3141,19-06-14-4-002-088.000
3142,19-06-14-4-002-089.000
3143,19-06-14-4-002-090.000
3144,19-06-23-0-000-001.000
3145,19-06-23-0-000-002.000
3146,19-06-23-0-000-002.001
3147,19-06-23-0-000-003.000
3148,19-06-23-0-000-004.000
3149,19-06-23-0-000-005.000
3150,19-06-23-0-000-005.001
3151,19-06-23-0-000-005.002
3152,19-06-23-0-000-005.003
3153,19-06-23-0-000-005.004
3154,19-06-23-0-000-005.005
3155,19-06-23-0-000-005.006
3156,19-06-23-0-000-005.007
3157,19-06-23-0-000-006.000
3158,19-06-23-0-000-006.001
3159,19-06-23-0-000-006.003
3160,19-06-23-0-000-006.004
3161,19-06-23-0-000-007.000
3162,19-06-23-0-000-007.001
3163,19-06-23-0-000-007.002
3164,19-06-23-0-000-007.003
3165,19-06-23-0-000-007.004
3166,19-06-23-0-000-007.005
3167,19-06-23-0-000-007.006
3168,19-06-23-1-000-001.000
3169,19-06-23-1-000-001.001
3170,19-06-23-1-000-002.000
3171,19-06-23-1-000-002.001
3172,19-06-23-1-000-002.002
3173,19-06-23-1-000-002.003
3174,19-06-23-1-000-002.004
3175,19-06-23-1-000-002.005
3176,19-06-23-1-000-002.006
3177,19-06-23-1-000-003.000
3178,19-06-23-1-000-004.000
3179,19-06-23-1-000-005.000
3180,19-06-23-1-000-006.000
3181,19-06-23-1-000-007.000
3182,19-06-23-1-000-008.000
3183,19-06-23-1-000-009.000
3184,19-06-23-1-000-010.000
3185,19-06-23-1-000-011.000
3186,19-06-23-1-000-012.000
3187,19-06-23-1-000-013.000
3188,19-06-23-1-000-014.000
3189,19-06-23-1-000-015.000
3190,19-06-23-1-000-016.000
3191,19-06-23-1-000-017.000
3192,19-06-23-1-000-018.000
3193,19-06-23-1-000-019.000
3194,19-06-23-1-000-020.000
3195,19-06-23-1-000-021.000
3196,19-06-23-1-000-022.000
3197,19-06-23-4-000-001.000
3198,19-06-23-4-000-002.000
3199,19-06-24-1-001-001.000
3200,19-06-24-1-001-002.000
3201,19-06-24-1-001-003.000
3202,19-06-24-1-001-004.000
3203,19-06-24-1-001-005.000
3204,19-06-24-1-001-006.000
3205,19-06-24-1-001-007.000
3206,19-06-24-1-001-008.000
3207,19-06-24-1-001-009.000
3208,19-06-24-1-001-010.000
3209,19-06-24-1-001-011.000
3210,19-06-24-1-001-012.000
3211,19-06-24-1-001-013.000
3212,19-06-24-1-001-014.000
3213,19-06-24-1-001-015.000
3214,19-06-24-1-001-016.000
3215,19-06-24-1-001-017.000
3216,19-06-24-1-001-018.000
3217,19-06-24-1-001-019.000
3218,19-06-24-1-001-020.000
3219,19-06-24-1-001-021.000
3220,19-06-24-1-001-022.000
3221,19-06-24-1-001-023.000
3222,19-06-24-1-001-024.000
3223,19-06-24-1-001-025.000
3224,19-06-24-1-001-026.000
3225,19-06-24-1-001-027.000
3226,19-06-24-1-001-028.000
3227,19-06-24-1-001-029.000
3228,19-06-24-1-001-030.000
3229,19-06-24-1-001-031.000
3230,19-06-24-1-001-031.001
3231,19-06-24-1-001-032.000
3232,19-06-24-1-001-033.000
3233,19-06-24-1-001-034.000
3234,19-06-24-1-001-035.000
3235,19-06-24-1-001-036.000
3236,19-06-24-1-001-037.000
3237,19-06-24-1-001-038.000
3238,19-06-24-1-001-039.000
3239,19-06-24-1-001-040.000
3240,19-06-24-1-001-041.000
3241,19-06-24-1-001-042.000
3242,19-06-24-1-001-043.000
3243,19-06-24-1-001-044.000
3244,19-06-24-1-001-045.000
3245,19-06-24-1-001-046.000
3246,19-06-24-1-001-047.000
3247,19-06-24-1-001-048.000
3248,19-06-24-1-001-049.000
3249,19-06-24-1-001-050.000
3250,19-06-24-1-001-051.000
3251,19-06-24-1-001-052.000
3252,19-06-24-1-001-053.000
3253,19-06-24-1-001-054.000
3254,19-06-24-1-001-055.000
3255,19-06-24-1-001-056.000
3256,19-06-24-1-001-057.000
3257,19-06-24-1-001-058.000
3258,19-06-24-1-001-059.000
3259,19-06-24-1-001-059.001
3260,19-06-24-1-001-060.000
3261,19-06-24-1-001-061.000
3262,19-06-24-1-001-062.000
3263,19-06-24-1-001-063.000
3264,19-06-24-1-001-064.000
3265,19-06-24-1-001-065.000
3266,19-06-24-1-001-066.000
3267,19-06-24-1-001-067.000
3268,19-06-24-1-001-068.000
3269,19-06-24-1-001-069.000
3270,19-06-24-1-001-070.000
3271,19-06-24-1-001-071.000
3272,19-06-24-1-001-072.000
3273,19-06-24-1-001-073.000
3274,19-06-24-1-001-074.000
3275,19-06-24-1-001-075.000
3276,19-06-24-1-001-076.000
3277,19-06-24-1-001-077.000
3278,19-06-24-1-001-078.000
3279,19-06-24-1-001-079.000
3280,19-06-24-1-001-080.000
3281,19-06-24-1-001-080.001
3282,19-06-24-1-001-081.000
3283,19-06-24-1-001-082.000
3284,19-06-24-1-001-083.000
3285,19-06-24-1-001-084.000
3286,19-06-24-1-001-085.000
3287,19-06-24-1-001-086.000
3288,19-06-24-1-001-087.000
3289,19-06-24-1-001-088.000
3290,19-06-24-1-001-089.000
3291,19-06-24-1-001-090.000
3292,19-06-24-1-001-091.000
3293,19-06-24-1-001-092.000
3294,19-06-24-1-001-093.000
3295,19-06-24-1-001-094.000
3296,19-06-24-1-001-095.000
3297,19-06-24-1-001-096.000
3298,19-06-24-1-001-097.000
3299,19-06-24-1-001-098.000
3300,19-06-24-1-001-098.001
3301,19-06-24-1-002-001.000
3302,19-06-24-1-002-001.001
3303,19-06-24-1-002-001.002
3304,19-06-24-1-002-001.003
3305,19-06-24-1-002-002.000
3306,19-06-24-1-002-002.001
3307,19-06-24-1-002-002.002
3308,19-06-24-1-002-002.003
3309,19-06-24-1-002-002.004
3310,19-06-24-1-002-002.005
3311,19-06-24-1-002-002.006
3312,19-06-24-1-002-002.007
3313,19-06-24-1-002-002.008
3314,19-06-24-1-002-002.009
3315,19-06-24-1-002-002.010
3316,19-06-24-1-002-002.011
3317,19-06-24-1-002-002.012
3318,19-06-24-1-002-002.013
3319,19-06-24-1-002-002.014
3320,19-06-24-1-002-002.015
3321,19-06-24-1-002-002.016
3322,19-06-24-1-002-002.017
3323,19-06-24-1-002-002.018
3324,19-06-24-1-002-002.019
3325,19-06-24-1-002-002.021
3326,19-06-24-1-002-002.022
3327,19-06-24-1-002-003.000
3328,19-06-24-1-002-004.000
3329,19-06-24-1-002-005.000
3330,19-06-24-1-002-005.001
3331,19-06-24-1-002-006.000
3332,19-06-24-1-002-006.001
3333,19-06-24-1-002-006.002
3334,19-06-24-1-002-007.000
3335,19-06-24-1-002-008.000
3336,19-06-24-1-002-008.001
3337,19-06-24-1-002-009.000
3338,19-06-24-1-002-010.000
3339,19-06-24-1-002-011.000
3340,19-06-24-1-002-012.000
3341,19-06-24-1-002-013.000
3342,19-06-24-1-002-014.000
3343,19-06-24-1-002-015.000
3344,19-06-24-1-002-016.000
3345,19-06-24-1-002-017.000
3346,19-06-24-1-002-018.000
3347,19-06-24-1-002-020.000
3348,19-06-24-1-002-021.000
3349,19-06-24-1-002-022.000
3350,19-06-24-1-002-023.000
3351,19-06-24-1-002-024.000
3352,19-06-24-1-002-025.000
3353,19-06-24-1-002-026.000
3354,19-06-24-1-002-027.000
3355,19-06-24-1-002-028.000
3356,19-06-24-1-002-029.000
3357,19-06-24-1-002-031.000
3358,19-06-24-1-002-031.001
3359,19-06-24-1-002-032.000
3360,19-06-24-1-002-033.000
3361,19-06-24-1-002-034.000
3362,19-06-24-1-002-035.000
3363,19-06-24-1-002-035.001
3364,19-06-24-1-002-037.000
3365,19-06-24-1-002-038.000
3366,19-06-24-1-002-039.000
3367,19-06-24-1-002-040.000
3368,19-06-24-1-002-041.000
3369,19-06-24-1-002-042.000
3370,19-06-24-1-002-042.001
3371,19-06-24-1-002-043.000
3372,19-06-24-1-002-044.000
3373,19-06-24-1-002-045.000
3374,19-06-24-1-002-046.000
3375,19-06-24-1-002-047.000
3376,19-06-24-1-002-048.000
3377,19-06-24-1-002-049.000
3378,19-06-24-1-002-050.000
3379,19-06-24-1-002-051.000
3380,19-06-24-1-002-052.000
3381,19-06-24-1-002-053.000
3382,19-06-24-1-002-054.000
3383,19-06-24-1-002-055.000
3384,19-06-24-1-002-056.000
3385,19-06-24-1-002-057.000
3386,19-06-24-1-002-058.000
3387,19-06-24-1-002-059.000
3388,19-06-24-1-002-060.000
3389,19-06-24-1-002-061.000
3390,19-06-24-1-002-062.000
3391,19-06-24-1-002-063.000
3392,19-06-24-1-002-064.000
3393,19-06-24-1-002-065.000
3394,19-06-24-1-002-066.000
3395,19-06-24-1-002-067.000
3396,19-06-24-1-002-068.000
3397,19-06-24-1-002-068.001
3398,19-06-24-1-002-068.002
3399,19-06-24-1-002-069.000
3400,19-06-24-1-003-001.000
3401,19-06-24-1-003-001.001
3402,19-06-24-1-003-001.002
3403,19-06-24-1-003-001.003
3404,19-06-24-1-003-001.004
3405,19-06-24-1-003-001.005
3406,19-06-24-1-003-001.006
3407,19-06-24-1-003-001.007
3408,19-06-24-1-003-001.008
3409,19-06-24-1-003-001.009
3410,19-06-24-1-003-001.010
3411,19-06-24-1-003-001.011
3412,19-06-24-1-003-001.012
3413,19-06-24-1-003-001.013
3414,19-06-24-1-003-001.014
3415,19-06-24-1-003-001.015
3416,19-06-24-1-003-001.016
3417,19-06-24-1-003-002.000
3418,19-06-24-1-003-003.000
3419,19-06-24-1-003-004.000
3420,19-06-24-1-003-005.000
3421,19-06-24-1-003-006.000
3422,19-06-24-1-003-007.000
3423,19-06-24-1-003-008.000
3424,19-06-24-1-003-009.000
3425,19-06-24-1-003-010.000
3426,19-06-24-1-003-011.000
3427,19-06-24-1-003-012.000
3428,19-06-24-1-003-014.000
3429,19-06-24-1-003-015.001
3430,19-06-24-1-003-016.000
3431,19-06-24-1-003-018.000
3432,19-06-24-1-003-019.000
3433,19-06-24-1-003-020.000
3434,19-06-24-1-003-021.000
3435,19-06-24-1-003-022.000
3436,19-06-24-1-003-023.000
3437,19-06-24-1-003-024.000
3438,19-06-24-1-003-025.000
3439,19-06-24-1-003-026.000
3440,19-06-24-1-003-027.000
3441,19-06-24-1-003-028.000
3442,19-06-24-1-003-029.000
3443,19-06-24-1-003-030.000
3444,19-06-24-2-000-001.000
3445,19-06-24-2-000-002.000
3446,19-06-24-2-000-003.000
3447,19-06-24-2-000-004.000
3448,19-06-24-2-000-005.000
3449,19-06-24-2-000-006.000
3450,19-06-24-2-000-007.000
3451,19-06-24-2-000-011.000
3452,19-06-24-2-000-011.001
3453,19-06-24-2-000-011.002
3454,19-06-24-2-000-012.000
3455,19-06-24-2-000-013.000
3456,19-06-24-2-000-013.001
3457,19-06-24-2-000-013.002
3458,19-06-24-2-000-014.000
3459,19-06-24-2-000-014.001
3460,19-06-24-2-000-015.000
3461,19-06-24-2-000-016.000
3462,19-06-24-2-000-017.000
3463,19-06-24-2-000-018.000
3464,19-06-24-2-000-019.000
3465,19-06-24-2-000-019.001
3466,19-06-24-2-000-019.002
3467,19-06-24-2-000-020.000
3468,19-06-24-2-000-020.001
3469,19-06-24-2-000-021.000
3470,19-06-24-2-000-021.002
3471,19-06-24-2-000-022.000
3472,19-06-24-2-000-023.000
3473,19-06-24-2-000-024.000
3474,19-06-24-2-000-025.000
3475,19-06-24-2-000-026.000
3476,19-06-24-2-000-027.000
3477,19-06-24-2-000-028.000
3478,19-06-24-2-000-029.000
3479,19-06-24-2-000-030.000
3480,19-06-24-2-000-031.000
3481,19-06-24-2-000-032.000
3482,19-06-24-2-000-033.000
3483,19-06-24-2-000-034.000
3484,19-06-24-2-000-035.000
3485,19-06-24-2-000-035.001
3486,19-06-24-2-000-035.002
3487,19-06-24-2-000-035.003
3488,19-06-24-2-000-035.004
3489,19-06-24-2-000-035.005
3490,19-06-24-2-000-035.006
3491,19-06-24-2-000-035.007
3492,19-06-24-2-000-035.008
3493,19-06-24-2-000-035.009
3494,19-06-24-2-000-035.010
3495,19-06-24-2-000-035.011
3496,19-06-24-2-000-037.000
3497,19-06-24-2-000-038.000
3498,19-06-24-2-000-039.000
3499,19-06-24-2-000-040.000
3500,19-06-24-2-000-041.000
3501,19-06-24-2-000-042.000
3502,19-06-24-2-000-043.000
3503,19-06-24-2-000-044.000
3504,19-06-24-2-000-045.000
3505,19-06-24-2-000-046.000
3506,19-06-24-2-000-048.000
3507,19-06-24-2-000-049.000
3508,19-06-24-2-000-050.000
3509,19-06-24-2-000-051.000
3510,19-06-24-2-000-052.000
3511,19-06-24-2-000-053.000
3512,19-06-24-2-000-054.000
3513,19-06-24-2-000-055.000
3514,19-06-24-2-000-056.000
3515,19-06-24-2-000-057.000
3516,19-06-24-2-000-057.001
3517,19-06-24-2-000-058.000
3518,19-06-24-2-000-059.000
3519,19-06-24-2-000-060.000
3520,19-06-24-2-000-061.000
3521,19-06-24-2-000-062.000
3522,19-06-24-2-000-062.001
3523,19-06-24-2-000-063.000
3524,19-06-24-2-000-064.000
3525,19-06-24-2-000-065.000
3526,19-06-24-2-000-066.000
3527,19-06-24-2-000-067.000
3528,19-06-24-2-000-068.000
3529,19-06-24-2-000-069.000
3530,19-06-24-2-000-070.000
3531,19-06-24-2-000-071.000
3532,19-06-24-2-000-072.000
3533,19-06-24-3-000-001.000
3534,19-06-24-3-000-001.001
3535,19-06-24-3-000-002.000
3536,19-06-24-3-000-002.001
3537,19-06-24-3-000-002.002
3538,19-06-24-3-000-003.000
3539,19-06-24-3-000-004.000
3540,19-06-24-3-000-004.001
3541,19-06-24-3-000-004.002
3542,19-06-24-3-000-004.003
3543,19-06-24-3-000-004.004
3544,19-06-24-3-000-004.005
3545,19-06-24-3-000-004.006
3546,19-06-24-3-000-004.007
3547,19-06-24-3-000-005.000
3548,19-06-24-3-000-006.000
3549,19-06-24-3-000-007.000
3550,19-06-24-3-000-008.000
3551,19-06-24-3-000-008.001
3552,19-06-24-3-000-008.002
3553,19-06-24-3-000-009.000
3554,19-06-24-3-000-009.001
3555,19-06-24-3-000-010.000
3556,19-06-24-3-000-011.000
3557,19-06-24-3-000-012.000
3558,19-06-24-3-000-013.000
3559,19-06-24-3-000-015.001
3560,19-06-24-3-000-016.000
3561,19-06-24-3-000-017.000
3562,19-06-24-3-000-018.000
3563,19-06-24-3-000-018.001
3564,19-06-24-3-000-018.002
3565,19-06-24-3-000-019.000
3566,19-06-24-4-000-001.000
3567,19-06-24-4-000-002.000
3568,19-06-24-4-000-003.000
3569,19-06-24-4-000-004.000
3570,19-06-24-4-000-005.000
3571,19-06-24-4-000-006.000
3572,19-06-24-4-000-007.000
3573,19-06-24-4-000-008.000
3574,19-06-24-4-000-008.001
3575,19-06-24-4-000-008.002
3576,19-06-24-4-000-008.003
3577,19-06-24-4-000-009.000
3578,19-06-24-4-000-009.002
3579,19-06-24-4-000-015.000
3580,19-06-24-4-000-015.001
3581,19-06-24-4-000-015.002
3582,19-06-24-4-000-015.003
3583,19-06-24-4-000-015.004
3584,19-06-24-4-000-015.005
3585,19-06-24-4-000-016.000
3586,19-06-24-4-000-016.001
3587,19-06-24-4-000-017.000
3588,19-06-24-4-000-017.001
3589,19-06-24-4-000-017.002
3590,19-06-24-4-000-017.003
3591,19-06-24-4-000-017.004
3592,19-06-24-4-000-018.000
3593,19-06-24-4-000-018.001
3594,19-06-24-4-000-018.002
3595,19-06-24-4-000-018.003
3596,19-06-24-4-000-018.004
3597,19-07-25-0-000-001.000
3598,19-07-25-0-000-002.000
3599,19-07-25-0-000-002.001
3600,19-07-25-0-000-003.000
3601,19-07-25-0-000-004.000
3602,19-07-25-0-000-005.000
3603,19-07-25-0-000-005.001
3604,19-07-25-0-000-006.000
3605,19-07-25-0-000-007.000
3606,19-07-25-0-000-008.000
3607,19-07-25-0-000-009.000
3608,19-07-25-0-000-010.000
3609,19-07-25-0-000-011.000
3610,19-07-25-0-000-012.000
3611,19-07-25-0-000-013.000
3612,19-07-25-0-000-014.000
3613,19-07-25-0-000-015.000
3614,19-07-25-0-000-016.000
3615,19-07-25-0-000-017.000
3616,19-07-25-0-000-018.000
3617,19-07-25-0-000-019.000
3618,19-07-25-0-000-019.001
3619,19-07-25-0-000-020.000
3620,19-07-25-0-000-020.001
3621,19-07-25-0-000-021.000
3622,19-07-25-0-000-022.000
3623,19-07-25-0-000-023.000
3624,19-07-25-0-000-023.001
3625,19-07-25-0-000-023.002
3626,19-07-25-0-000-023.003
3627,19-07-25-0-000-024.000
3628,19-07-25-0-000-025.000
3629,19-07-25-0-000-026.000
3630,19-07-25-0-000-027.000
3631,19-07-25-0-000-028.000
3632,19-07-25-0-000-029.000
3633,19-07-25-0-000-030.000
3634,19-07-25-0-000-030.001
3635,19-07-25-0-000-031.000
3636,19-07-25-0-000-032.000
3637,19-07-25-0-000-033.000
3638,19-07-25-0-000-034.000
3639,19-07-25-0-000-035.000
3640,19-07-25-0-000-036.000
3641,19-07-25-0-000-037.000
3642,19-07-25-0-000-038.000
3643,19-07-25-0-000-038.001
3644,19-07-25-0-000-039.000
3645,19-07-25-0-000-040.000
3646,19-07-25-0-000-041.000
3647,19-07-25-0-000-042.000
3648,19-07-25-0-000-043.000
3649,19-07-25-0-000-044.000
3650,19-07-25-0-000-045.000
3651,19-07-25-0-000-045.001
3652,19-07-25-0-000-045.002
3653,19-07-25-0-000-046.000
3654,19-07-25-0-000-047.000
3655,19-07-25-0-000-048.000
3656,19-07-25-0-000-048.001
3657,19-07-25-0-000-048.002
3658,19-07-25-0-000-048.003
3659,19-07-25-0-000-048.004
3660,19-07-25-0-000-048.005
3661,19-07-25-0-000-048.006
3662,19-07-25-0-000-049.000
3663,19-07-25-0-000-049.001
3664,19-07-25-0-000-051.000
3665,19-07-25-0-000-052.000
3666,19-07-25-0-000-053.000
3667,19-07-25-0-000-054.000
3668,19-07-25-0-000-055.000
3669,19-07-25-0-000-056.000
3670,19-07-25-0-000-057.000
3671,19-07-25-0-000-057.001
3672,19-07-25-0-000-058.000
3673,19-07-25-0-000-059.000
3674,19-07-25-0-000-060.000
3675,19-07-25-0-000-061.000
3676,19-07-25-0-000-061.001
3677,19-07-25-0-000-061.002
3678,19-07-25-0-000-061.003
3679,19-07-25-0-000-062.000
3680,19-07-25-0-000-062.001
3681,19-07-25-0-000-063.000
3682,19-07-25-0-000-064.000
3683,19-07-25-0-000-064.001
3684,19-07-25-0-000-064.002
3685,19-07-25-0-000-064.003
3686,19-07-25-0-000-065.000
3687,19-07-25-0-000-066.000
3688,19-07-25-0-000-067.000
3689,19-07-25-0-000-068.000
3690,19-07-25-1-000-001.000
3691,19-07-25-1-000-001.001
3692,19-07-25-1-000-001.002
3693,19-07-25-1-000-001.003
3694,19-07-25-1-000-001.004
3695,19-07-25-1-000-001.005
3696,19-07-25-1-000-001.006
3697,19-07-25-1-000-001.007
3698,19-07-25-1-000-001.008
3699,19-07-25-1-000-001.009
3700,19-07-25-1-000-001.010
3701,19-07-25-1-000-001.011
3702,19-07-25-1-000-002.000
3703,19-07-25-1-000-002.001
3704,19-07-25-1-000-002.002
3705,19-07-25-1-000-002.003
3706,19-07-25-1-000-003.000
3707,19-07-25-1-000-004.000
3708,19-07-25-1-000-005.000
3709,19-07-25-1-000-006.000
3710,19-07-25-1-000-006.001
